appB	GO:0030435	sporulation resulting in formation of a cellular spore
appC	GO:0005215	transporter activity
appC	GO:0005886	plasma membrane
appC	GO:0006810	transport
appC	GO:0015031	protein transport
appC	GO:0015833	peptide transport
appC	GO:0016020	membrane
appC	GO:0016021	integral component of membrane
appC	GO:0030420	establishment of competence for transformation
appC	GO:0030435	sporulation resulting in formation of a cellular spore
trpS	GO:0000166	nucleotide binding
trpS	GO:0004812	aminoacyl-tRNA ligase activity
trpS	GO:0004830	tryptophan-tRNA ligase activity
trpS	GO:0005524	ATP binding
trpS	GO:0005737	cytoplasm
trpS	GO:0006412	translation
trpS	GO:0006418	tRNA aminoacylation for protein translation
trpS	GO:0006436	tryptophanyl-tRNA aminoacylation
trpS	GO:0016874	ligase activity
oppA	GO:0005215	transporter activity
oppA	GO:0005886	plasma membrane
oppA	GO:0006810	transport
oppA	GO:0015031	protein transport
oppA	GO:0015833	peptide transport
oppA	GO:0016020	membrane
oppA	GO:0030420	establishment of competence for transformation
oppA	GO:0030435	sporulation resulting in formation of a cellular spore
oppB	GO:0005215	transporter activity
oppB	GO:0005886	plasma membrane
oppB	GO:0006810	transport
oppB	GO:0015031	protein transport
oppB	GO:0015833	peptide transport
oppB	GO:0016020	membrane
oppB	GO:0016021	integral component of membrane
oppB	GO:0030420	establishment of competence for transformation
oppB	GO:0030435	sporulation resulting in formation of a cellular spore
oppC	GO:0005215	transporter activity
oppC	GO:0005886	plasma membrane
oppC	GO:0006810	transport
oppC	GO:0015031	protein transport
oppC	GO:0015833	peptide transport
oppC	GO:0016020	membrane
oppC	GO:0016021	integral component of membrane
oppC	GO:0030420	establishment of competence for transformation
oppC	GO:0030435	sporulation resulting in formation of a cellular spore
oppD	GO:0000166	nucleotide binding
oppD	GO:0005524	ATP binding
oppD	GO:0005886	plasma membrane
oppD	GO:0006810	transport
oppD	GO:0008152	metabolic process
oppD	GO:0015031	protein transport
oppD	GO:0015197	NA
oppD	GO:0015833	peptide transport
oppD	GO:0016020	membrane
oppD	GO:0016887	ATPase activity
oppD	GO:0017111	nucleoside-triphosphatase activity
oppD	GO:0030420	establishment of competence for transformation
oppD	GO:0030435	sporulation resulting in formation of a cellular spore
oppF	GO:0000166	nucleotide binding
oppF	GO:0005524	ATP binding
oppF	GO:0005886	plasma membrane
oppF	GO:0006810	transport
oppF	GO:0008152	metabolic process
oppF	GO:0015031	protein transport
oppF	GO:0015833	peptide transport
oppF	GO:0016020	membrane
oppF	GO:0016887	ATPase activity
oppF	GO:0017111	nucleoside-triphosphatase activity
oppF	GO:0030420	establishment of competence for transformation
oppF	GO:0030435	sporulation resulting in formation of a cellular spore
yjbB	GO:0005886	plasma membrane
yjbB	GO:0006810	transport
yjbB	GO:0016020	membrane
yjbB	GO:0016021	integral component of membrane
yjbB	GO:0055085	transmembrane transport
yjbC	GO:0000303	response to superoxide
yjbC	GO:0005737	cytoplasm
yjbC	GO:0008080	N-acetyltransferase activity
yjbC	GO:0008152	metabolic process
yjbC	GO:0016740	transferase activity
yjbC	GO:0016746	transferase activity, transferring acyl groups
spx	GO:0000303	response to superoxide
spx	GO:0005515	protein binding
spx	GO:0005737	cytoplasm
spx	GO:0006351	transcription, DNA-templated
spx	GO:0006355	regulation of transcription, DNA-templated
spx	GO:0006950	response to stress
spx	GO:0045892	negative regulation of transcription, DNA-templated
yjbE	GO:0005886	plasma membrane
yjbE	GO:0016020	membrane
yjbE	GO:0016021	integral component of membrane
mecA	GO:0005515	protein binding
mecA	GO:0030420	establishment of competence for transformation
mecA	GO:0030435	sporulation resulting in formation of a cellular spore
mecA	GO:0030674	protein binding, bridging
mecA	GO:0042174	negative regulation of sporulation resulting in formation of a cellular spore
mecA	GO:0045808	negative regulation of establishment of competence for transformation
coiA	GO:0005737	cytoplasm
coiA	GO:0030420	establishment of competence for transformation
pepF	GO:0004222	metalloendopeptidase activity
pepF	GO:0006508	proteolysis
pepF	GO:0008233	peptidase activity
pepF	GO:0008237	metallopeptidase activity
pepF	GO:0008270	zinc ion binding
pepF	GO:0016787	hydrolase activity
pepF	GO:0046872	metal ion binding
yizD	GO:0005886	plasma membrane
yizD	GO:0016020	membrane
yizD	GO:0016021	integral component of membrane
yjbH	GO:0005515	protein binding
yjbH	GO:0008270	zinc ion binding
yjbH	GO:0045862	positive regulation of proteolysis
yjbI	GO:0005506	iron ion binding
yjbI	GO:0006810	transport
yjbI	GO:0015671	oxygen transport
yjbI	GO:0019825	oxygen binding
yjbI	GO:0020037	heme binding
yjbI	GO:0046872	metal ion binding
cwlQ	GO:0000270	peptidoglycan metabolic process
cwlQ	GO:0008933	lytic transglycosylase activity
cwlQ	GO:0016020	membrane
cwlQ	GO:0016829	lyase activity
sasB	GO:0000166	nucleotide binding
sasB	GO:0005524	ATP binding
sasB	GO:0005525	GTP binding
sasB	GO:0008728	GTP diphosphokinase activity
sasB	GO:0015969	guanosine tetraphosphate metabolic process
sasB	GO:0015970	guanosine tetraphosphate biosynthetic process
sasB	GO:0016301	kinase activity
sasB	GO:0016310	phosphorylation
sasB	GO:0016740	transferase activity
nadF	GO:0000166	nucleotide binding
nadF	GO:0003951	NAD+ kinase activity
nadF	GO:0005524	ATP binding
nadF	GO:0005737	cytoplasm
nadF	GO:0006741	NADP biosynthetic process
nadF	GO:0008152	metabolic process
nadF	GO:0016301	kinase activity
nadF	GO:0016310	phosphorylation
nadF	GO:0016740	transferase activity
nadF	GO:0019674	NAD metabolic process
nadF	GO:0046872	metal ion binding
yjbO	GO:0001522	pseudouridine synthesis
yjbO	GO:0003723	RNA binding
yjbO	GO:0009982	pseudouridine synthase activity
yjbO	GO:0016853	isomerase activity
prpE	GO:0000166	nucleotide binding
prpE	GO:0004081	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity
prpE	GO:0005525	GTP binding
prpE	GO:0008152	metabolic process
prpE	GO:0016151	nickel cation binding
prpE	GO:0016787	hydrolase activity
prpE	GO:0042763	intracellular immature spore
cpaA	GO:0005886	plasma membrane
cpaA	GO:0006810	transport
cpaA	GO:0006811	ion transport
cpaA	GO:0006813	potassium ion transport
cpaA	GO:0008324	cation transmembrane transporter activity
cpaA	GO:0015297	antiporter activity
cpaA	GO:0015299	solute:proton antiporter activity
cpaA	GO:0016020	membrane
cpaA	GO:0016021	integral component of membrane
cpaA	GO:0034220	ion transmembrane transport
cpaA	GO:1902600	proton transmembrane transport
tenA	GO:0006351	transcription, DNA-templated
tenA	GO:0006355	regulation of transcription, DNA-templated
tenA	GO:0006772	thiamine metabolic process
tenA	GO:0009230	thiamine catabolic process
tenA	GO:0016787	hydrolase activity
tenA	GO:0050334	thiaminase activity
tenI	GO:0003824	catalytic activity
tenI	GO:0004789	thiamine-phosphate diphosphorylase activity
tenI	GO:0006351	transcription, DNA-templated
tenI	GO:0006355	regulation of transcription, DNA-templated
tenI	GO:0009228	thiamine biosynthetic process
tenI	GO:0009230	thiamine catabolic process
thiO	GO:0005737	cytoplasm
thiO	GO:0009228	thiamine biosynthetic process
thiO	GO:0009229	thiamine diphosphate biosynthetic process
thiO	GO:0009635	response to herbicide
thiO	GO:0016491	oxidoreductase activity
thiO	GO:0043799	glycine oxidase activity
thiO	GO:0050660	flavin adenine dinucleotide binding
thiO	GO:0055114	oxidation-reduction process
thiS	GO:0000166	nucleotide binding
thiS	GO:0009228	thiamine biosynthetic process
thiS	GO:0009229	thiamine diphosphate biosynthetic process
thiG	GO:0003824	catalytic activity
thiG	GO:0005737	cytoplasm
thiG	GO:0009228	thiamine biosynthetic process
thiG	GO:0009229	thiamine diphosphate biosynthetic process
thiG	GO:0016740	transferase activity
thiG	GO:0016783	sulfurtransferase activity
thiG	GO:0036355	2-iminoacetate synthase activity
thiF	GO:0000166	nucleotide binding
thiF	GO:0003824	catalytic activity
thiF	GO:0005524	ATP binding
thiF	GO:0009228	thiamine biosynthetic process
thiF	GO:0009229	thiamine diphosphate biosynthetic process
thiF	GO:0016740	transferase activity
thiF	GO:0016779	nucleotidyltransferase activity
thiF	GO:0046872	metal ion binding
thiD	GO:0000166	nucleotide binding
thiD	GO:0005524	ATP binding
thiD	GO:0008902	hydroxymethylpyrimidine kinase activity
thiD	GO:0008972	phosphomethylpyrimidine kinase activity
thiD	GO:0009228	thiamine biosynthetic process
thiD	GO:0009229	thiamine diphosphate biosynthetic process
thiD	GO:0016301	kinase activity
thiD	GO:0016310	phosphorylation
thiD	GO:0016740	transferase activity
fabI	GO:0004318	enoyl-[acyl-carrier-protein] reductase (NADH) activity
fabI	GO:0006629	lipid metabolic process
fabI	GO:0006631	fatty acid metabolic process
fabI	GO:0006633	fatty acid biosynthetic process
fabI	GO:0006950	response to stress
fabI	GO:0016491	oxidoreductase activity
fabI	GO:0030497	fatty acid elongation
fabI	GO:0051289	protein homotetramerization
fabI	GO:0055114	oxidation-reduction process
fabI	GO:0070417	cellular response to cold
cotO	GO:0030435	sporulation resulting in formation of a cellular spore
cotO	GO:0031160	spore wall
cotZ	GO:0005515	protein binding
cotZ	GO:0030435	sporulation resulting in formation of a cellular spore
cotZ	GO:0031160	spore wall
cotY	GO:0005515	protein binding
cotY	GO:0030435	sporulation resulting in formation of a cellular spore
cotY	GO:0031160	spore wall
cotX	GO:0030435	sporulation resulting in formation of a cellular spore
cotX	GO:0031160	spore wall
cotW	GO:0005515	protein binding
cotW	GO:0030435	sporulation resulting in formation of a cellular spore
cotV	GO:0005515	protein binding
cotV	GO:0030435	sporulation resulting in formation of a cellular spore
cotV	GO:0031160	spore wall
yjcA	GO:0005886	plasma membrane
yjcA	GO:0016020	membrane
yjcA	GO:0016021	integral component of membrane
yjcA	GO:0030435	sporulation resulting in formation of a cellular spore
yjcZ	GO:0005886	plasma membrane
yjcZ	GO:0016020	membrane
yjcZ	GO:0016021	integral component of membrane
yjcZ	GO:0030435	sporulation resulting in formation of a cellular spore
spoVIF	GO:0005737	cytoplasm
spoVIF	GO:0006351	transcription, DNA-templated
spoVIF	GO:0006355	regulation of transcription, DNA-templated
spoVIF	GO:0030435	sporulation resulting in formation of a cellular spore
yjcD	GO:0000166	nucleotide binding
yjcD	GO:0003677	DNA binding
yjcD	GO:0004003	ATP-dependent DNA helicase activity
yjcD	GO:0004386	helicase activity
yjcD	GO:0005524	ATP binding
yjcD	GO:0005737	cytoplasm
yjcD	GO:0008152	metabolic process
yjcD	GO:0016787	hydrolase activity
yjcD	GO:0032508	DNA duplex unwinding
yjcF	GO:0008080	N-acetyltransferase activity
yjcF	GO:0008152	metabolic process
yjcF	GO:0016740	transferase activity
yjcF	GO:0016746	transferase activity, transferring acyl groups
yjcG	GO:0003824	catalytic activity
metI	GO:0003824	catalytic activity
metI	GO:0003962	cystathionine gamma-synthase activity
metI	GO:0005737	cytoplasm
metI	GO:0008652	cellular amino acid biosynthetic process
metI	GO:0009086	methionine biosynthetic process
metI	GO:0016740	transferase activity
metI	GO:0030170	pyridoxal phosphate binding
metC	GO:0003824	catalytic activity
metC	GO:0004121	cystathionine beta-lyase activity
metC	GO:0005737	cytoplasm
metC	GO:0008652	cellular amino acid biosynthetic process
metC	GO:0009086	methionine biosynthetic process
metC	GO:0016829	lyase activity
metC	GO:0030170	pyridoxal phosphate binding
yjcK	GO:0005737	cytoplasm
yjcK	GO:0008080	N-acetyltransferase activity
yjcK	GO:0008152	metabolic process
yjcK	GO:0008999	ribosomal-protein-alanine N-acetyltransferase activity
yjcK	GO:0016740	transferase activity
yjcK	GO:0016746	transferase activity, transferring acyl groups
yjcL	GO:0005886	plasma membrane
yjcL	GO:0016020	membrane
yjcL	GO:0016021	integral component of membrane
yjcO	GO:0003677	DNA binding
yjcO	GO:0003700	DNA-binding transcription factor activity
yjcO	GO:0006352	DNA-templated transcription, initiation
yjcO	GO:0006355	regulation of transcription, DNA-templated
yjcO	GO:0016987	sigma factor activity
yjcP	GO:0005886	plasma membrane
yjcP	GO:0016020	membrane
yjcP	GO:0016021	integral component of membrane
yjcR	GO:0003677	DNA binding
yjdA	GO:0008152	metabolic process
yjdA	GO:0016491	oxidoreductase activity
yjdA	GO:0055114	oxidation-reduction process
manR	GO:0000986	bacterial-type proximal promoter sequence-specific DNA binding
manR	GO:0005215	transporter activity
manR	GO:0005351	carbohydrate:proton symporter activity
manR	GO:0006351	transcription, DNA-templated
manR	GO:0006355	regulation of transcription, DNA-templated
manR	GO:0006810	transport
manR	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
manR	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
manR	GO:0015992	NA
manR	GO:0016301	kinase activity
manR	GO:0016310	phosphorylation
manR	GO:0016740	transferase activity
manR	GO:0034219	carbohydrate transmembrane transport
manR	GO:0034220	ion transmembrane transport
manR	GO:2000144	positive regulation of DNA-templated transcription, initiation
manP	GO:0005215	transporter activity
manP	GO:0005351	carbohydrate:proton symporter activity
manP	GO:0005886	plasma membrane
manP	GO:0006810	transport
manP	GO:0008643	carbohydrate transport
manP	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
manP	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
manP	GO:0015992	NA
manP	GO:0016020	membrane
manP	GO:0016021	integral component of membrane
manP	GO:0016301	kinase activity
manP	GO:0016310	phosphorylation
manP	GO:0016740	transferase activity
manP	GO:0019309	mannose catabolic process
manP	GO:0034219	carbohydrate transmembrane transport
manP	GO:0034220	ion transmembrane transport
manA	GO:0004476	mannose-6-phosphate isomerase activity
manA	GO:0005975	carbohydrate metabolic process
manA	GO:0008270	zinc ion binding
manA	GO:0016853	isomerase activity
manA	GO:0019309	mannose catabolic process
manA	GO:0046872	metal ion binding
yjdG	GO:0008080	N-acetyltransferase activity
yjdG	GO:0008152	metabolic process
yjdG	GO:0016740	transferase activity
yjdG	GO:0016746	transferase activity, transferring acyl groups
yjdI	GO:0002161	aminoacyl-tRNA editing activity
yjdI	GO:0006412	translation
yjdI	GO:0006450	regulation of translational fidelity
yjdI	GO:0016829	lyase activity
yjdJ	GO:0016020	membrane
yjdJ	GO:0016021	integral component of membrane
ctaO	GO:0004659	prenyltransferase activity
ctaO	GO:0005515	protein binding
ctaO	GO:0005886	plasma membrane
ctaO	GO:0006783	heme biosynthetic process
ctaO	GO:0008495	protoheme IX farnesyltransferase activity
ctaO	GO:0016020	membrane
ctaO	GO:0016021	integral component of membrane
ctaO	GO:0016740	transferase activity
ctaO	GO:0048034	heme O biosynthetic process
cotT	GO:0030435	sporulation resulting in formation of a cellular spore
cotT	GO:0031160	spore wall
pdaC	GO:0003824	catalytic activity
pdaC	GO:0005886	plasma membrane
pdaC	GO:0005975	carbohydrate metabolic process
pdaC	GO:0016020	membrane
pdaC	GO:0016021	integral component of membrane
pdaC	GO:0016787	hydrolase activity
pdaC	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
pdaC	GO:0046872	metal ion binding
yjgA	GO:0005886	plasma membrane
yjgA	GO:0016020	membrane
yjgA	GO:0016021	integral component of membrane
yjgB	GO:0000303	response to superoxide
yjgC	GO:0000303	response to superoxide
yjgC	GO:0008863	formate dehydrogenase (NAD+) activity
yjgC	GO:0009055	electron transfer activity
yjgC	GO:0015942	formate metabolic process
yjgC	GO:0016491	oxidoreductase activity
yjgC	GO:0030151	molybdenum ion binding
yjgC	GO:0046872	metal ion binding
yjgC	GO:0051536	iron-sulfur cluster binding
yjgC	GO:0051537	2 iron, 2 sulfur cluster binding
yjgC	GO:0051539	4 iron, 4 sulfur cluster binding
yjgC	GO:0055114	oxidation-reduction process
yjgD	GO:0000303	response to superoxide
yjhA	GO:0005615	extracellular space
yjhA	GO:0005886	plasma membrane
yjhA	GO:0016020	membrane
yjhB	GO:0008152	metabolic process
yjhB	GO:0016787	hydrolase activity
yjhB	GO:0046872	metal ion binding
yjiB	GO:0004497	monooxygenase activity
yjiB	GO:0005506	iron ion binding
yjiB	GO:0016491	oxidoreductase activity
yjiB	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
yjiB	GO:0020037	heme binding
yjiB	GO:0046872	metal ion binding
yjiB	GO:0055114	oxidation-reduction process
yjiC	GO:0008152	metabolic process
yjiC	GO:0016740	transferase activity
yjiC	GO:0016757	transferase activity, transferring glycosyl groups
yjiC	GO:0016758	transferase activity, transferring hexosyl groups
yjiC	GO:0016999	antibiotic metabolic process
yjiC	GO:0030259	lipid glycosylation
yjjA	GO:0004852	uroporphyrinogen-III synthase activity
yjjA	GO:0033014	tetrapyrrole biosynthetic process
yjkA	GO:0005886	plasma membrane
yjkA	GO:0016020	membrane
yjkA	GO:0016021	integral component of membrane
yjkB	GO:0000166	nucleotide binding
yjkB	GO:0005524	ATP binding
yjkB	GO:0006810	transport
yjkB	GO:0008152	metabolic process
yjkB	GO:0016887	ATPase activity
yjkB	GO:0017111	nucleoside-triphosphatase activity
yjlA	GO:0005886	plasma membrane
yjlA	GO:0016020	membrane
yjlA	GO:0016021	integral component of membrane
ndh	GO:0016491	oxidoreductase activity
ndh	GO:0050660	flavin adenine dinucleotide binding
ndh	GO:0055114	oxidation-reduction process
uxaC	GO:0006064	glucuronate catabolic process
uxaC	GO:0008880	glucuronate isomerase activity
uxaC	GO:0016853	isomerase activity
yjmB	GO:0005215	transporter activity
yjmB	GO:0005886	plasma membrane
yjmB	GO:0006810	transport
yjmB	GO:0006814	sodium ion transport
yjmB	GO:0015293	symporter activity
yjmB	GO:0016020	membrane
yjmB	GO:0016021	integral component of membrane
yjmB	GO:0055085	transmembrane transport
yjmC	GO:0005737	cytoplasm
yjmC	GO:0016491	oxidoreductase activity
yjmC	GO:0055114	oxidation-reduction process
yjmD	GO:0008270	zinc ion binding
yjmD	GO:0016491	oxidoreductase activity
yjmD	GO:0046872	metal ion binding
yjmD	GO:0055114	oxidation-reduction process
uxuA	GO:0006064	glucuronate catabolic process
uxuA	GO:0008927	mannonate dehydratase activity
uxuA	GO:0016829	lyase activity
yjmF	GO:0008152	metabolic process
yjmF	GO:0016491	oxidoreductase activity
yjmF	GO:0055114	oxidation-reduction process
exuT	GO:0005215	transporter activity
exuT	GO:0005886	plasma membrane
exuT	GO:0006810	transport
exuT	GO:0016020	membrane
exuT	GO:0016021	integral component of membrane
exuT	GO:0055085	transmembrane transport
exuR	GO:0003677	DNA binding
exuR	GO:0003700	DNA-binding transcription factor activity
exuR	GO:0006351	transcription, DNA-templated
exuR	GO:0006355	regulation of transcription, DNA-templated
uxaB	GO:0003824	catalytic activity
uxaB	GO:0009026	tagaturonate reductase activity
uxaB	GO:0016491	oxidoreductase activity
uxaB	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
uxaB	GO:0050662	coenzyme binding
uxaB	GO:0055114	oxidation-reduction process
uxaA	GO:0008152	metabolic process
uxaA	GO:0008789	altronate dehydratase activity
uxaA	GO:0016829	lyase activity
uxaA	GO:0016836	hydro-lyase activity
yjnA	GO:0005886	plasma membrane
yjnA	GO:0016020	membrane
yjnA	GO:0016021	integral component of membrane
bstD	GO:0046872	metal ion binding
yjoB	GO:0000166	nucleotide binding
yjoB	GO:0005524	ATP binding
yjoB	GO:0005737	cytoplasm
yjoB	GO:0008152	metabolic process
yjoB	GO:0016787	hydrolase activity
yjoB	GO:0017111	nucleoside-triphosphatase activity
rapA	GO:0004721	phosphoprotein phosphatase activity
rapA	GO:0008152	metabolic process
rapA	GO:0016311	dephosphorylation
rapA	GO:0016787	hydrolase activity
rapA	GO:0030435	sporulation resulting in formation of a cellular spore
xlyB	GO:0005576	extracellular region
xlyB	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity
xlyB	GO:0009253	peptidoglycan catabolic process
xlyB	GO:0016787	hydrolase activity
xlyB	GO:0016998	cell wall macromolecule catabolic process
xlyB	GO:0030420	establishment of competence for transformation
xlyB	GO:0030435	sporulation resulting in formation of a cellular spore
xre	GO:0003677	DNA binding
xre	GO:0006351	transcription, DNA-templated
xre	GO:0006355	regulation of transcription, DNA-templated
xre	GO:0043565	sequence-specific DNA binding
xkdB	GO:0003677	DNA binding
xkdC	GO:0000166	nucleotide binding
xkdC	GO:0005524	ATP binding
xkdC	GO:0008152	metabolic process
xkdC	GO:0017111	nucleoside-triphosphatase activity
xpf	GO:0003677	DNA binding
xpf	GO:0003700	DNA-binding transcription factor activity
xpf	GO:0006351	transcription, DNA-templated
xpf	GO:0006352	DNA-templated transcription, initiation
xpf	GO:0006355	regulation of transcription, DNA-templated
xpf	GO:0016987	sigma factor activity
xtmA	GO:0006323	DNA packaging
xtmA	GO:0019076	viral release from host cell
xtmB	GO:0006323	DNA packaging
xtmB	GO:0019076	viral release from host cell
xkdG	GO:0005576	extracellular region
xkdP	GO:0016998	cell wall macromolecule catabolic process
xhlA	GO:0005886	plasma membrane
xhlA	GO:0016020	membrane
xhlA	GO:0016021	integral component of membrane
xhlB	GO:0016020	membrane
xhlB	GO:0016021	integral component of membrane
xlyA	GO:0005576	extracellular region
xlyA	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity
xlyA	GO:0009253	peptidoglycan catabolic process
xlyA	GO:0016787	hydrolase activity
xlyA	GO:0016998	cell wall macromolecule catabolic process
xlyA	GO:0030420	establishment of competence for transformation
xlyA	GO:0030435	sporulation resulting in formation of a cellular spore
spoIISB	GO:0005515	protein binding
spoIISB	GO:0030435	sporulation resulting in formation of a cellular spore
spoIISA	GO:0005515	protein binding
spoIISA	GO:0005886	plasma membrane
spoIISA	GO:0009405	pathogenesis
spoIISA	GO:0016020	membrane
spoIISA	GO:0016021	integral component of membrane
spoIISA	GO:0030435	sporulation resulting in formation of a cellular spore
pit	GO:0005315	inorganic phosphate transmembrane transporter activity
pit	GO:0005886	plasma membrane
pit	GO:0006810	transport
pit	GO:0006817	phosphate ion transport
pit	GO:0016020	membrane
pit	GO:0016021	integral component of membrane
pit	GO:0055085	transmembrane transport
steT	GO:0003333	amino acid transmembrane transport
steT	GO:0005886	plasma membrane
steT	GO:0006810	transport
steT	GO:0006865	amino acid transport
steT	GO:0015171	amino acid transmembrane transporter activity
steT	GO:0016020	membrane
steT	GO:0016021	integral component of membrane
mhqA	GO:0005737	cytoplasm
mhqA	GO:0009636	response to toxic substance
mhqA	GO:0016491	oxidoreductase activity
mhqA	GO:0019439	aromatic compound catabolic process
mhqA	GO:0046872	metal ion binding
mhqA	GO:0051213	dioxygenase activity
mhqA	GO:0055114	oxidation-reduction process
ykcB	GO:0005886	plasma membrane
ykcB	GO:0008152	metabolic process
ykcB	GO:0016020	membrane
ykcB	GO:0016021	integral component of membrane
ykcB	GO:0016740	transferase activity
ykcB	GO:0016757	transferase activity, transferring glycosyl groups
ykcC	GO:0005886	plasma membrane
ykcC	GO:0008152	metabolic process
ykcC	GO:0016020	membrane
ykcC	GO:0016021	integral component of membrane
ykcC	GO:0016740	transferase activity
ykcC	GO:0016757	transferase activity, transferring glycosyl groups
htrA	GO:0003824	catalytic activity
htrA	GO:0004252	serine-type endopeptidase activity
htrA	GO:0005886	plasma membrane
htrA	GO:0006508	proteolysis
htrA	GO:0006950	response to stress
htrA	GO:0008233	peptidase activity
htrA	GO:0008236	serine-type peptidase activity
htrA	GO:0016020	membrane
htrA	GO:0016021	integral component of membrane
htrA	GO:0016787	hydrolase activity
proG	GO:0004735	pyrroline-5-carboxylate reductase activity
proG	GO:0005737	cytoplasm
proG	GO:0006561	proline biosynthetic process
proG	GO:0008652	cellular amino acid biosynthetic process
proG	GO:0016491	oxidoreductase activity
proG	GO:0055114	oxidation-reduction process
proG	GO:0055129	L-proline biosynthetic process
dppA	GO:0004177	aminopeptidase activity
dppA	GO:0006508	proteolysis
dppA	GO:0008233	peptidase activity
dppA	GO:0008237	metallopeptidase activity
dppA	GO:0016787	hydrolase activity
dppA	GO:0030435	sporulation resulting in formation of a cellular spore
dppA	GO:0046872	metal ion binding
dppB	GO:0005215	transporter activity
dppB	GO:0005886	plasma membrane
dppB	GO:0006810	transport
dppB	GO:0015031	protein transport
dppB	GO:0015833	peptide transport
dppB	GO:0016020	membrane
dppB	GO:0016021	integral component of membrane
dppB	GO:0030435	sporulation resulting in formation of a cellular spore
dppC	GO:0005215	transporter activity
dppC	GO:0005886	plasma membrane
dppC	GO:0006810	transport
dppC	GO:0015031	protein transport
dppC	GO:0015833	peptide transport
dppC	GO:0016020	membrane
dppC	GO:0016021	integral component of membrane
dppC	GO:0030435	sporulation resulting in formation of a cellular spore
dppD	GO:0000166	nucleotide binding
dppD	GO:0005524	ATP binding
dppD	GO:0005886	plasma membrane
dppD	GO:0006810	transport
dppD	GO:0008152	metabolic process
dppD	GO:0015031	protein transport
dppD	GO:0015197	NA
dppD	GO:0015833	peptide transport
dppD	GO:0016020	membrane
dppD	GO:0016887	ATPase activity
dppD	GO:0017111	nucleoside-triphosphatase activity
dppD	GO:0030435	sporulation resulting in formation of a cellular spore
dppE	GO:0005215	transporter activity
dppE	GO:0005886	plasma membrane
dppE	GO:0006810	transport
dppE	GO:0015031	protein transport
dppE	GO:0015833	peptide transport
dppE	GO:0016020	membrane
dppE	GO:0030435	sporulation resulting in formation of a cellular spore
ykfA	GO:0004180	carboxypeptidase activity
ykfA	GO:0005737	cytoplasm
ykfA	GO:0006508	proteolysis
ykfA	GO:0008233	peptidase activity
ykfA	GO:0008236	serine-type peptidase activity
ykfA	GO:0016787	hydrolase activity
ykfA	GO:0016998	cell wall macromolecule catabolic process
ykfB	GO:0003824	catalytic activity
ykfB	GO:0008152	metabolic process
ykfB	GO:0016853	isomerase activity
ykfB	GO:0016855	racemase and epimerase activity, acting on amino acids and derivatives
ykfB	GO:0016998	cell wall macromolecule catabolic process
ykfB	GO:0046872	metal ion binding
ykfC	GO:0006508	proteolysis
ykfC	GO:0008233	peptidase activity
ykfC	GO:0008234	cysteine-type peptidase activity
ykfC	GO:0016787	hydrolase activity
ykfC	GO:0016998	cell wall macromolecule catabolic process
ykfD	GO:0000166	nucleotide binding
ykfD	GO:0005524	ATP binding
ykfD	GO:0006810	transport
ykfD	GO:0008152	metabolic process
ykfD	GO:0015197	NA
ykfD	GO:0015833	peptide transport
ykfD	GO:0016020	membrane
ykfD	GO:0016787	hydrolase activity
ykfD	GO:0016887	ATPase activity
ykfD	GO:0017111	nucleoside-triphosphatase activity
ykgB	GO:0005975	carbohydrate metabolic process
ykgB	GO:0006006	glucose metabolic process
ykgB	GO:0006098	pentose-phosphate shunt
ykgB	GO:0016787	hydrolase activity
ykgB	GO:0017057	6-phosphogluconolactonase activity
ykgA	GO:0000303	response to superoxide
ykgA	GO:0005737	cytoplasm
ykgA	GO:0008152	metabolic process
ykgA	GO:0016787	hydrolase activity
ykgA	GO:0016813	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines
ykhA	GO:0008152	metabolic process
ykhA	GO:0016787	hydrolase activity
hmp	GO:0005344	oxygen carrier activity
hmp	GO:0005506	iron ion binding
hmp	GO:0006810	transport
hmp	GO:0008941	nitric oxide dioxygenase activity
hmp	GO:0009636	response to toxic substance
hmp	GO:0015671	oxygen transport
hmp	GO:0016491	oxidoreductase activity
hmp	GO:0019825	oxygen binding
hmp	GO:0020037	heme binding
hmp	GO:0046872	metal ion binding
hmp	GO:0051409	response to nitrosative stress
hmp	GO:0055114	oxidation-reduction process
hmp	GO:0071949	FAD binding
ykjA	GO:0005886	plasma membrane
ykjA	GO:0016020	membrane
ykjA	GO:0016021	integral component of membrane
ykkB	GO:0008080	N-acetyltransferase activity
ykkB	GO:0008152	metabolic process
ykkC	GO:0005886	plasma membrane
ykkC	GO:0006810	transport
ykkC	GO:0016020	membrane
ykkC	GO:0016021	integral component of membrane
ykkC	GO:0046677	response to antibiotic
ykkD	GO:0005886	plasma membrane
